69 121
1021 1090 0.4808
714 1306 0.2768
234 1602 0.7109
296 1640 0.6321
51 1035 0.6417
337 832 0.8478
100 1385 0.9524
546 999 0.6498
223 406 0.0284
1269 1988 0.0217
627 1383 0.2014
1497 1776 0.4903
1085 1990 0.9209
327 691 0.1705
430 1700 0.2900
336 818 0.4584
144 1663 0.0689
1100 1972 0.4421
1053 1111 0.0558
320 751 0.1719
228 1173 0.3016
1683 1812 0.0871
500 1436 0.4865
886 1353 0.3535
1200 1207 0.3455
1296 1525 0.1608
1593 1697 0.5585
1344 1441 0.2432
1340 1447 0.6637
347 410 0.9942
1374 1462 0.5577
1220 1408 0.4204
196 1412 0.0122
1005 1463 0.6672
1525 1834 0.1834
1765 1871 0.2936
827 1112 0.3175
1850 1945 0.7984
603 1622 0.3044
695 1057 0.8144
23 1372 0.6157
434 1848 0.4439
1105 1562 0.1978
33 753 0.6809
1055 1292 0.3388
142 1408 0.0898
1442 1625 0.8344
695 1639 0.2239
702 1415 0.5566
1608 1967 0.2788
840 1568 0.6168
852 1957 0.7422
16 816 0.2016
1469 1847 0.2449
1201 1894 0.3451
1572 1916 0.2972
212 611 0.5443
975 1525 0.5206
69 1479 0.6586
33 1603 0.5292
950 1479 0.1819
62 1854 0.0224
1705 1746 0.3438
7 1970 0.0137
514 1308 0.1194
692 748 0.6423
1050 1575 0.1974
1438 1720 0.9271
180 690 0.3453
292 1757 0.0448
309 1681 0.1356
561 1096 0.3880
767 1553 0.1140
1069 1753 0.2110
737 1766 0.4219
490 1787 0.7876
1634 1805 0.6051
125 542 0.6655
83 819 0.1086
1862 1977 0.9845
1047 1469 0.4012
449 924 0.1263
1015 1626 0.4459
824 1174 0.3570
983 1233 0.3786
16 405 0.9931
320 381 0.1925
1171 1686 0.1764
1491 1549 0.1811
177 1155 0.7792
374 723 0.2437
1468 1826 0.2931
627 1098 0.8393
279 1955 0.7254
305 531 0.2393
387 777 0.8002
180 1151 0.0656
893 1889 0.2862
984 1093 0.2496
165 1227 0.6464
937 1363 0.9232
115 1245 0.7722
1284 1449 0.4959
30 970 0.4834
849 1502 0.6930
844 1600 0.5061
339 1614 0.9803
830 1569 0.2517
801 950 0.4865
1078 1322 0.5082
817 1784 0.3193
1833 1956 0.0186
1327 1847 0.6809
483 1050 0.7126
451 826 0.8943
382 1977 0.7302
1086 1471 0.1702
561 1264 0.4115
299 1344 0.6852
1172 1485 0.7892
859 1685 0.1873
226 1032 0.8997
153 212 0.5164
164 849 0.5837
371 611 0.1599
172 1535 0.9136
151 996 0.3292
291 883 0.4254
1465 1846 0.8314
1684 1751 0.0425
1581 1956 0.9378
514 850 0.4470
585 1931 0.7961
168 964 0.2706
90 312 0.4455
161 1574 0.8422
270 1826 0.8195
1608 1651 0.7471
179 1323 0.0609
1648 1762 0.6241
602 1053 0.4245
462 944 0.3549
1131 1808 0.8329
1023 1477 0.3370
227 374 0.4416
1010 1372 0.6783
996 1867 0.5281
1502 1593 0.8857
502 1282 0.3462
959 1911 0.0423
147 1336 0.5138
89 1148 0.6579
1189 1539 0.1125
333 1825 0.5065
1336 1429 0.9818
1313 1780 0.5943
73 505 0.3216
593 1829 0.5103
1081 1596 0.1992
646 1860 0.9572
315 1129 0.4396
300 1520 0.4254
156 1436 0.6246
536 1965 0.9802
1442 1732 0.3227
49 218 0.4865
368 369 0.7152
1060 1823 0.9296
641 947 0.2036
262 1859 0.3844
233 680 0.0833
1193 1291 0.5696
142 1496 0.7794
522 1284 0.9848
571 1682 0.3497
1523 1565 0.3801
598 928 0.5377
542 1439 0.6715
274 744 0.3008
542 1329 0.4082
356 1425 0.2080
700 1476 0.6596
937 1049 0.3946
953 1260 0.5596
71 445 0.9105
1448 1932 0.3105
300 1511 0.9559
889 1257 0.0837
625 1816 0.2976
724 1996 0.2825
448 1885 0.3224
453 1204 0.4015
422 1795 0.8255
655 837 0.5517
145 227 0.8035
111 1931 0.7431
126 835 0.9278
233 914 0.0174
436 1670 0.6760
1223 1948 0.3037
1535 1642 0.1264
957 1332 0.4938
411 510 0.1889
4 484 0.1077
389 1779 0.9678
1113 1153 0.4668
278 1387 0.8855
272 970 0.6539
1547 1928 0.7926
620 1114 0.1199
225 626 0.1470
333 1250 0.8653
627 1216 0.3060
964 1173 0.8704
740 1988 0.4054
98 1212 0.4014
910 1721 0.6494
155 1055 0.5568
473 1415 0.2970
1588 1889 0.9178
845 1554 0.4383
861 1084 0.2920
1074 1192 0.3995
327 1836 0.8933
893 1607 0.6718
404 733 0.5248
1631 1651 0.1129
1463 1629 0.7625
583 1898 0.4178
146 1017 0.4397
926 1078 0.9417
1303 1999 0.7078
629 1007 0.9747
80 1576 0.9846
423 1567 0.0753
1323 1747 0.2064
598 855 0.0561
1120 1789 0.2171
404 482 0.9626
1902 1962 0.2546
737 920 0.0681
469 1963 0.8698
332 1243 0.2107
234 1072 0.2475
1552 1573 0.1216
1029 1676 0.9085
643 1816 0.3264
615 1038 0.5049
609 1554 0.1658
720 1289 0.8300
693 944 0.4197
194 439 0.9488
225 514 0.2423
343 1343 0.3080
483 1017 0.1536
1189 1769 0.1486
284 1689 0.7638
218 466 0.8051
570 1210 0.2171
508 1025 0.6481
281 949 0.1516
1252 1850 0.0467
856 923 0.5764
1307 1804 0.7816
1865 1893 0.8168
834 902 0.9153
818 983 0.7832
416 1976 0.9055
1371 1652 0.6301
766 1634 0.7494
15 550 0.7161
99 1493 0.6564
1005 1571 0.7344
369 1026 0.3271
785 1086 0.3547
1112 1757 0.8664
895 1749 0.3841
540 1581 0.8650
415 1146 0.5976
1239 1352 0.3028
256 1757 0.3017
1324 1667 0.8734
1435 1695 0.7817
1274 1995 0.2929
453 1166 0.6525
1215 1386 0.6928
1186 1633 0.2682
494 526 0.6852
205 792 0.5948
431 1347 0.9114
1603 1665 0.8934
155 736 0.0594
657 926 0.0949
410 1510 0.1909
172 1977 0.2557
596 827 0.2101
1008 1062 0.5345
271 272 0.9383
350 1982 0.0228
1090 1825 0.9544
79 1255 0.8000
618 1240 0.8076
224 1069 0.1261
1095 1232 0.2268
104 1948 0.8167
1029 1104 0.8060
32 928 0.2835
1212 1375 0.9738
615 1547 0.0492
438 1257 0.7768
1093 1495 0.6686
863 1507 0.0777
993 1291 0.9477
1459 1945 0.8998
69 538 0.4075
849 1716 0.7243
453 1125 0.1640
949 1232 0.7561
916 1622 0.2686
1393 1783 0.6045
1318 1322 0.0128
505 939 0.7966
1439 1832 0.2100
308 1448 0.7681
522 1428 0.0648
203 746 0.9765
1029 1802 0.1733
1184 1427 0.5530
11 826 0.2270
628 1489 0.6993
5 517 0.5706
666 1241 0.9372
636 1551 0.2535
602 1629 0.7760
629 1845 0.4022
1052 1504 0.8538
496 725 0.9695
550 1321 0.3151
76 309 0.3863
300 1504 0.2538
710 1306 0.8442
379 1439 0.5909
806 1603 0.4710
438 719 0.0732
974 1552 0.3185
287 334 0.8219
463 596 0.8531
1291 1757 0.8222
812 1241 0.4723
168 1265 0.7235
894 915 0.6020
887 891 0.0185
893 1794 0.4985
302 312 0.0622
924 1083 0.1044
238 1288 0.2549
258 1339 0.9839
1091 1591 0.9001
265 920 0.0870
59 296 0.7385
764 884 0.6699
379 614 0.9393
555 1062 0.9577
1420 1830 0.7766
690 1796 0.0930
1389 1447 0.6848
483 1554 0.0873
355 1411 0.1335
831 1445 0.6738
148 592 0.5346
946 1204 0.7275
384 1849 0.0877
1142 1612 0.3143
313 937 0.8022
133 1479 0.9474
1157 1652 0.4996
87 326 0.7996
920 1376 0.7943
478 1724 0.8664
573 1248 0.4830
489 1150 0.1492
434 1118 0.6281
11 1272 0.1555
446 860 0.4431
509 1569 0.1834
567 913 0.1572
790 879 0.9853
1251 1663 0.7492
933 1764 0.2744
65 1336 0.7344
303 826 0.4924
452 961 0.8186
1433 1787 0.9020
193 1676 0.1942
812 1641 0.2401
913 1241 0.8587
163 713 0.6229
227 552 0.3763
399 519 0.8036
1201 1945 0.5550
535 831 0.3621
1725 1853 0.6045
18 1272 0.2717
1645 1959 0.6233
644 1715 0.4555
266 992 0.5459
155 413 0.0559
620 706 0.7350
753 1718 0.9526
839 1660 0.7959
393 511 0.2862
969 1181 0.5096
1081 1631 0.1016
935 1301 0.4670
1244 1506 0.7275
1524 1667 0.8003
54 1099 0.5136
1446 1573 0.3134
587 754 0.5021
19 1280 0.7996
937 1832 0.7882
171 734 0.1474
270 655 0.5754
497 620 0.5383
871 1781 0.6467
898 1751 0.6724
1372 1635 0.7363
283 729 0.8116
101 1049 0.0378
90 705 0.2242
1426 1599 0.5273
426 1182 0.7426
1287 1668 0.1939
559 1900 0.6839
199 243 0.2528
265 583 0.8086
576 1930 0.2509
388 1579 0.8436
951 1643 0.9575
262 391 0.5323
355 1403 0.6176
1 851 0.9380
67 304 0.2301
868 878 0.1651
1301 1511 0.4426
835 1220 0.7143
1090 1277 0.7387
759 833 0.9733
1259 1275 0.2811
846 1700 0.7136
141 1465 0.0905
129 726 0.9105
1463 1497 0.2533
648 1211 0.8659
181 1281 0.0544
391 1015 0.7457
510 694 0.5161
18 1817 0.7872
1277 1488 0.8889
365 963 0.3241
1187 1741 0.4593
1356 1535 0.8861
183 1931 0.6462
600 1530 0.5484
1297 1828 0.3353
276 912 0.9389
35 397 0.6032
210 507 0.0206
1155 1290 0.4394
80 1322 0.1617
986 1227 0.2414
985 1971 0.7295
585 1973 0.1773
900 1000 0.4859
1378 1629 0.4545
1115 1248 0.4495
263 1280 0.5126
304 469 0.8125
186 1278 0.3957
424 1603 0.5218
109 1774 0.1732
1219 1694 0.8846
375 816 0.0096
940 1602 0.7016
1010 1656 0.0065
1070 1980 0.6295
389 1880 0.9582
299 1017 0.5594
755 1733 0.7147
1266 1317 0.4638
514 1561 0.7937
1752 1936 0.4878
168 1317 0.2228
1235 1576 0.9607
1339 1868 0.2221
1498 1969 0.5293
1031 1312 0.8899
770 1366 0.0550
658 1659 0.5350
708 1754 0.5111
292 505 0.9228
1107 1435 0.7240
1685 1812 0.2723
1133 1531 0.8074
403 768 0.0581
55 1023 0.9250
348 1679 0.0905
953 1104 0.3757
1539 1623 0.2314
561 667 0.8176
1186 1220 0.0543
120 1652 0.8764
301 1467 0.5944
613 1606 0.6322
58 1450 0.8929
777 1346 0.7616
513 1912 0.0078
506 1753 0.0314
49 1470 0.5928
954 1087 0.3157
424 1866 0.2000
588 643 0.2722
340 1085 0.8720
173 1891 0.3065
1060 1558 0.3881
46 689 0.5388
9 1624 0.7029
1302 1582 0.2717
1223 1251 0.6515
277 467 0.7035
894 1842 0.4010
160 295 0.5538
608 1300 0.8159
257 427 0.1492
523 1253 0.0551
57 1236 0.8671
693 1395 0.0560
282 524 0.6214
345 1387 0.8762
210 1489 0.6301
757 1833 0.0546
941 1710 0.0926
1130 1697 0.6173
1113 1958 0.2194
674 774 0.1527
1050 1429 0.6457
236 1411 0.1123
1146 1703 0.4615
1090 1572 0.0044
453 1115 0.5047
10 1924 0.4479
118 1290 0.9256
424 1623 0.9876
157 1937 0.2762
1514 1760 0.9119
898 1380 0.9597
1020 1409 0.7149
96 1056 0.0460
335 1620 0.1966
639 978 0.4716
1240 1448 0.0997
586 648 0.6687
1655 1840 0.4739
226 1582 0.3831
1753 1900 0.7925
724 1398 0.3233
559 1773 0.9788
892 1231 0.2535
939 1042 0.9711
1021 1272 0.0499
89 1337 0.2343
386 406 0.6126
54 912 0.2528
899 1411 0.7136
173 1829 0.3781
360 724 0.9562
250 1596 0.8078
1157 1830 0.1236
784 1683 0.8189
1359 1536 0.7753
713 1749 0.2424
441 1441 0.0589
1575 1602 0.1292
839 1561 0.6514
746 1016 0.9984
1096 1785 0.6048
1037 1132 0.7166
1053 1144 0.2413
123 220 0.6783
899 1286 0.1299
21 419 0.2345
514 1307 0.2447
724 1957 0.2506
1523 1635 0.4676
505 603 0.4024
716 1633 0.9272
2 387 0.3767
115 1466 0.9435
143 1820 0.9099
776 1679 0.6454
642 1184 0.6878
1250 1845 0.8979
684 1163 0.3701
512 806 0.1748
1413 1588 0.8046
39 720 0.4806
268 1147 0.6128
202 1326 0.5134
76 567 0.2898
686 1713 0.8790
844 1548 0.7977
686 1100 0.8346
567 1202 0.3210
573 1178 0.2106
34 1343 0.6105
874 1323 0.6920
664 1618 0.3400
1382 1420 0.7310
430 881 0.5421
551 1690 0.6959
1438 1810 0.4051
973 1133 0.6378
695 1714 0.4708
318 785 0.5693
89 1678 0.9228
285 1120 0.6823
200 1803 0.9356
777 1210 0.7057
719 1845 0.3811
829 1896 0.6948
36 1026 0.6226
284 1473 0.8517
470 1997 0.1001
177 1888 0.9838
1312 1541 0.1301
1003 1459 0.6829
377 955 0.9599
976 1702 0.8767
998 1378 0.7137
9 1800 0.9311
1250 1642 0.1178
85 743 0.6639
529 1863 0.4807
727 1697 0.5509
119 304 0.9122
439 1383 0.1880
224 943 0.8968
152 1003 0.2519
798 1247 0.3500
343 1676 0.9701
1289 1949 0.2677
142 174 0.4637
279 397 0.5562
1145 1537 0.0880
74 984 0.4049
1107 1665 0.0545
537 1654 0.2107
130 564 0.4016
587 1623 0.6358
200 755 0.4407
100 446 0.6252
980 1599 0.7839
1280 1344 0.3078
419 1884 0.9447
261 1820 0.4082
453 1268 0.5582
814 1290 0.5289
1559 1722 0.5375
67 232 0.6877
95 610 0.2302
893 1358 0.6991
937 1861 0.2164
318 1587 0.2739
1376 1625 0.4382
581 1379 0.7417
1067 1146 0.5275
75 1731 0.7637
887 1198 0.0507
1048 1676 0.3550
387 1572 0.2592
1137 1624 0.1769
1451 1838 0.8874
580 1310 0.1116
448 1403 0.9311
714 1087 0.3851
386 1176 0.8726
1015 1798 0.8459
199 1407 0.5810
1023 1813 0.5439
421 814 0.8098
807 912 0.9950
692 1847 0.4137
46 503 0.6973
305 341 0.2354
18 652 0.0853
32 931 0.4206
315 413 0.6578
61 426 0.9731
157 697 0.5433
1106 1311 0.5472
33 202 0.8180
1219 1411 0.1456
889 1222 0.0465
1736 1813 0.6194
1087 1893 0.5088
10 1212 0.9366
1060 1903 0.0543
1546 1933 0.1058
1094 1977 0.7817
982 1344 0.9904
309 1302 0.4397
81 1659 0.3636
1618 1692 0.7155
610 1356 0.0416
57 635 0.5691
497 1047 0.9270
1056 1715 0.0653
1493 1952 0.7192
710 1388 0.3110
162 644 0.6303
193 723 0.1437
1081 1779 0.4629
836 1543 0.3204
861 971 0.7847
346 414 0.5083
25 138 0.5452
918 949 0.6127
726 1843 0.3876
13 71 0.1505
105 1309 0.9509
199 968 0.6138
101 421 0.3189
83 647 0.3684
585 1894 0.3195
539 955 0.7918
353 1244 0.3576
245 1711 0.2090
631 683 0.2986
729 1601 0.0823
374 1638 0.5793
1251 1568 0.2242
393 1585 0.1114
699 950 0.6595
175 1052 0.9774
219 1705 0.6850
864 1298 0.3507
53 1832 0.6273
581 927 0.7626
429 476 0.4486
911 1305 0.9011
251 794 0.9914
1319 1434 0.2277
268 619 0.1862
1533 1967 0.4508
1195 1932 0.0998
480 514 0.6876
62 1493 0.2050
245 305 0.5629
192 482 0.2153
1053 1128 0.3616
351 1732 0.2916
1413 1697 0.7304
114 1730 0.1806
393 1318 0.0203
100 235 0.8287
452 559 0.7084
64 1882 0.7865
828 1012 0.9348
294 511 0.5791
1917 1955 0.8658
150 1828 0.5394
1495 1792 0.4619
452 1419 0.5638
634 1728 0.9788
481 651 0.2666
266 1271 0.0298
159 1130 0.0166
887 1130 0.7695
6 1769 0.1655
692 1565 0.2701
985 1670 0.0049
680 1143 0.9535
1594 1802 0.5946
1264 1986 0.6905
909 1874 0.0300
19 1426 0.2772
736 1511 0.5679
1304 1638 0.8111
209 478 0.5394
112 1599 0.7687
1663 1859 0.2767
590 1094 0.6532
563 1768 0.8147
296 1336 0.2368
351 529 0.7142
1519 1821 0.5449
635 883 0.4281
1286 1342 0.4282
1586 1834 0.1572
761 1891 0.3630
519 1361 0.1993
486 1990 0.7571
837 1739 0.5417
668 944 0.4014
105 940 0.4288
1512 1840 0.8756
659 1961 0.1130
30 1017 0.7894
1618 1636 0.2481
1190 1451 0.9099
417 533 0.2533
600 1754 0.2044
1156 1951 0.7264
763 855 0.8673
824 1697 0.0154
15 1928 0.0932
393 1579 0.8953
347 1996 0.5658
226 819 0.7352
6 1364 0.7222
228 767 0.2462
96 916 0.6248
500 1636 0.4252
1310 1872 0.0020
566 755 0.3789
98 476 0.3344
433 624 0.7276
792 1094 0.9142
1093 1871 0.2747
291 1974 0.4038
769 1670 0.5462
414 526 0.3942
1897 1987 0.5101
659 959 0.2763
853 1143 0.7053
145 1555 0.9787
294 1430 0.9710
1324 1442 0.3018
130 312 0.0055
207 1074 0.9138
1079 1434 0.5769
1162 1993 0.2882
150 487 0.2267
1116 1780 0.3363
1058 1581 0.2613
214 399 0.7969
321 1606 0.2976
10 1394 0.1189
884 958 0.5695
215 665 0.4551
899 946 0.6589
609 811 0.0146
1392 1836 0.1836
252 1235 0.1685
548 1091 0.3798
1200 1717 0.0836
1034 1486 0.7319
633 1599 0.8160
579 717 0.3204
425 688 0.6009
704 1136 0.9709
648 1199 0.3015
442 471 0.5128
718 1530 0.8177
877 1412 0.9794
25 193 0.2688
29 1961 0.4014
75 258 0.2995
1651 1774 0.8668
0 1482 0.8498
86 960 0.7813
585 1186 0.9373
634 1983 0.3388
305 710 0.1989
795 1742 0.1413
162 1231 0.6642
712 1162 0.4305
578 1352 0.8747
793 992 0.0366
1238 1767 0.5688
874 975 0.1703
741 1323 0.7635
285 1073 0.6785
1411 1486 0.4400
1048 1516 0.3421
1560 1859 0.8795
1193 1355 0.1656
1636 1944 0.6171
79 1450 0.6393
308 490 0.3577
509 773 0.7583
1366 1960 0.3368
609 1766 0.7934
1551 1552 0.0146
687 1865 0.0248
278 957 0.7334
1015 1206 0.7433
688 1948 0.4099
172 1758 0.3725
1100 1823 0.7191
402 1094 0.4921
369 1631 0.6074
4 1273 0.6929
263 756 0.1008
0 1640 0.8259
239 706 0.4257
55 283 0.7223
117 761 0.3490
40 1598 0.6406
439 1923 0.0284
88 897 0.6072
642 1434 0.0221
696 1628 0.5522
1899 1987 0.6868
45 984 0.7792
452 1329 0.4267
1386 1899 0.9814
133 383 0.8467
689 807 0.0173
735 1740 0.8240
10 1225 0.4379
847 1770 0.4227
618 1522 0.9135
1802 1916 0.9698
3 1512 0.9551
326 1920 0.5033
113 1254 0.0933
856 858 0.1834
1482 1920 0.2783
166 206 0.8062
21 252 0.9250
1103 1476 0.9124
660 1703 0.5888
1023 1562 0.5946
450 1697 0.1917
667 705 0.3707
676 1743 0.5581
313 589 0.2218
1074 1204 0.5361
253 1345 0.0049
404 1557 0.6621
618 1687 0.7908
1354 1606 0.4241
257 1309 0.4756
657 887 0.7484
585 1287 0.9254
42 1461 0.2133
1057 1095 0.4183
91 1691 0.3186
1109 1159 0.0004
886 915 0.8440
482 832 0.7485
1501 1575 0.5966
890 1689 0.8180
1032 1627 0.0843
1195 1926 0.5890
380 458 0.2449
575 1670 0.0638
297 1999 0.1150
436 1591 0.0920
204 792 0.5186
559 921 0.7317
321 1365 0.4034
605 839 0.0840
1182 1727 0.0015
1271 1704 0.1139
838 1757 0.4830
375 1869 0.0445
831 1352 0.4302
829 1539 0.9860
875 1464 0.2372
109 318 0.5484
567 1676 0.2535
307 763 0.8731
1541 1555 0.5363
687 898 0.5733
168 415 0.6201
317 1690 0.2139
214 1641 0.4332
78 1614 0.2536
1371 1575 0.0860
1780 1793 0.2686
113 605 0.9322
1008 1548 0.4495
78 417 0.0690
578 1776 0.2738
713 1245 0.8634
57 767 0.8517
147 965 0.4192
44 1719 0.3081
567 589 0.9549
1562 1963 0.1077
619 1228 0.2188
425 1647 0.3320
436 1182 0.4816
440 1835 0.3242
888 1324 0.9284
1354 1463 0.8852
425 540 0.9941
544 1712 0.6078
1781 1892 0.2855
226 1906 0.3207
575 1880 0.8064
452 1569 0.6581
1769 1827 0.7506
1250 1636 0.2787
235 1213 0.0049
438 584 0.0021
552 1139 0.8317
27 214 0.2360
434 1066 0.5380
443 1187 0.9615
1213 1979 0.2146
849 962 0.5365
600 1977 0.7835
999 1643 0.6410
163 1199 0.1847
1004 1953 0.3971
921 955 0.4495
483 1998 0.3524
723 1116 0.2945
66 1637 0.4353
156 1879 0.5763
1306 1951 0.9547
994 1933 0.4302
100 365 0.1359
633 644 0.4439
1300 1924 0.3632
201 1792 0.0808
247 1389 0.0485
72 900 0.5830
150 1651 0.7952
786 789 0.5675
1310 1430 0.1159
14 1087 0.6859
84 187 0.1650
56 270 0.3141
977 1191 0.0299
117 1949 0.6689
938 1965 0.5965
470 764 0.8950
60 1103 0.4644
254 771 0.5659
1112 1283 0.5233
1700 1930 0.8071
711 1255 0.8312
498 1957 0.3217
1044 1455 0.7333
714 1133 0.4058
373 1769 0.7034
313 1815 0.2999
529 898 0.4393
230 511 0.2387
14 1366 0.7109
1153 1381 0.8966
277 1347 0.4958
146 1006 0.0699
528 1040 0.0181
728 1848 0.4475
263 1562 0.2138
305 375 0.9312
238 1735 0.7108
502 1793 0.0716
750 1107 0.1452
753 1931 0.2935
795 1896 0.2207
944 1916 0.6534
680 715 0.6857
1186 1449 0.2185
433 1933 0.2654
395 1817 0.8433
1131 1617 0.9325
500 1998 0.6027
45 340 0.9723
296 737 0.6571
183 516 0.5565
807 1794 0.1008
52 1128 0.7025
1221 1748 0.1379
533 1448 0.8578
1177 1737 0.7230
132 1241 0.2445
216 251 0.9235
72 253 0.9138
519 1459 0.2543
84 369 0.2533
66 1843 0.0911
94 1450 0.5054
1 1372 0.5128
28 875 0.3805
290 1510 0.1701
569 1608 0.8811
699 1149 0.8059
453 1909 0.1234
154 502 0.0370
1289 1611 0.4587
497 1442 0.0484
1246 1750 0.3386
909 1252 0.0199
840 1252 0.9367
34 1304 0.4989
1447 1463 0.9317
601 1445 0.2189
603 1898 0.7177
1205 1511 0.1118
1429 1866 0.5502
2 1614 0.4185
310 973 0.9563
114 280 0.6252
1113 1541 0.9516
636 1594 0.5048
841 1767 0.8443
1431 1732 0.2297
421 831 0.9799
754 1112 0.4215
95 1382 0.1632
477 1766 0.9994
331 1988 0.5732
49 1780 0.9239
839 1278 0.6223
346 1814 0.8855
321 1268 0.4900
887 1340 0.4201
1682 1691 0.0857
282 1119 0.0443
501 903 0.1235
1164 1576 0.8757
584 1158 0.7185
553 1203 0.4089
28 993 0.6993
534 1928 0.7097
152 561 0.4629
5 1765 0.9335
1926 1985 0.5169
1241 1473 0.4881
1366 1742 0.7838
850 1340 0.7275
92 621 0.0739
209 665 0.1371
1188 1709 0.4684
1312 1694 0.9877
642 1517 0.8663
276 1016 0.2447
1485 1591 0.3179
326 1742 0.1875
247 1979 0.4590
73 616 0.4141
525 570 0.9197
926 1616 0.2596
1085 1909 0.9544
688 1396 0.5638
403 1524 0.4861
965 1787 0.0157
824 1989 0.8480
1436 1585 0.8916
352 614 0.1242
198 818 0.5745
184 442 0.6436
348 733 0.1415
990 1613 0.7763
1244 1774 0.0705
230 964 0.2382
1156 1365 0.5036
290 521 0.4272
748 1107 0.0098
185 1965 0.5701
902 1991 0.8814
927 1875 0.2950
596 863 0.5234
657 964 0.4080
1385 1823 0.6193
615 1841 0.3191
474 884 0.9113
1650 1665 0.4359
907 1304 0.7849
99 988 0.7513
708 738 0.0860
800 1426 0.1528
1004 1936 0.9389
505 1458 0.5283
549 1876 0.9410
1048 1277 0.0929
324 1017 0.2132
1172 1441 0.8106
172 1014 0.7813
719 1553 0.7987
144 985 0.9666
1418 1495 0.9116
1037 1324 0.4899
526 680 0.4999
125 1793 0.4909
1171 1699 0.3050
358 1207 0.6459
305 1372 0.0738
1157 1532 0.8105
593 1284 0.5389
284 882 0.8428
1676 1856 0.2694
229 583 0.2013
1951 1989 0.5046
795 1746 0.5603
880 881 0.5368
340 1607 0.5807
325 1453 0.9570
823 1293 0.2152
259 450 0.6251
91 1785 0.6666
1005 1937 0.8790
925 1733 0.9128
1073 1688 0.9799
1165 1677 0.4634
457 1042 0.1861
1892 1894 0.6126
310 1001 0.9400
1595 1923 0.1374
1045 1985 0.3614
644 1960 0.9254
511 1082 0.8618
1247 1268 0.3859
93 1651 0.6458
579 1646 0.5467
279 351 0.9892
175 1696 0.1389
45 974 0.1390
721 1417 0.8946
203 590 0.9659
930 1365 0.2394
579 813 0.6816
14 505 0.7402
600 729 0.4272
740 1624 0.2585
1377 1518 0.1015
611 1959 0.7207
237 1557 0.7472
732 1269 0.4925
36 838 0.6457
233 1270 0.3603
1333 1803 0.8151
680 1154 0.1949
1212 1905 0.9044
525 1652 0.5692
410 415 0.6190
1180 1576 0.7761
1306 1996 0.9370
238 716 0.9913
792 1889 0.3466
253 1552 0.5279
481 990 0.2590
1486 1927 0.0926
603 988 0.2283
395 1643 0.6100
654 754 0.0224
637 1463 0.6745
813 1612 0.5013
600 958 0.4563
431 722 0.3734
1387 1454 0.0125
434 711 0.8262
800 1868 0.7724
691 1865 0.9012
760 1576 0.7383
433 1221 0.9530
1197 1494 0.2015
1283 1403 0.1870
673 1225 0.8354
312 313 0.1273
162 1030 0.4916
133 340 0.8355
1410 1831 0.5843
530 1947 0.5565
710 1294 0.4924
1028 1734 0.2440
222 1977 0.5348
141 1201 0.7573
514 1778 0.7947
1405 1648 0.4128
756 1719 0.5588
89 1287 0.6383
554 1401 0.7068
297 1381 0.3704
476 1960 0.6526
285 822 0.7823
984 1183 0.8710
1680 1760 0.7981
257 1480 0.9075
244 1440 0.6757
1038 1827 0.2742
575 1799 0.2865
534 1958 0.7752
1162 1796 0.0969
66 863 0.5355
726 833 0.9638
1698 1909 0.7936
1091 1212 0.3438
248 967 0.9779
203 1520 0.6321
45 700 0.6321
7 800 0.0211
1122 1406 0.9360
1007 1953 0.3556
114 1150 0.1061
357 800 0.4149
687 1698 0.5149
151 762 0.9478
1049 1324 0.2906
184 781 0.8114
1155 1887 0.7955
221 1974 0.1814
437 532 0.8904
44 847 0.2906
713 840 0.6204
785 1840 0.8082
1352 1884 0.1465
686 1664 0.2025
1219 1256 0.1166
45 931 0.7979
265 727 0.8698
448 1997 0.7384
444 733 0.2938
87 1111 0.8045
523 915 0.4865
546 1669 0.7230
1009 1381 0.8184
505 662 0.4969
688 1580 0.9448
212 755 0.2272
731 1991 0.8856
1286 1652 0.6727
803 1553 0.0902
672 1497 0.6060
474 1869 0.1410
74 1092 0.4912
471 486 0.0899
1432 1733 0.1455
1386 1833 0.4026
1879 1992 0.8847
137 1368 0.6894
840 1240 0.9966
958 1680 0.5789
1818 1920 0.9668
1420 1763 0.3983
64 280 0.0659
869 1861 0.0075
259 1342 0.7190
596 1056 0.3410
843 1915 0.9289
1180 1526 0.2684
1111 1520 0.8789
536 643 0.5677
82 1721 0.6264
922 1170 0.8178
10 1499 0.5884
771 1778 0.2873
163 1066 0.6985
90 1163 0.5930
348 1522 0.4781
264 405 0.9725
656 1132 0.4705
525 937 0.4738
1446 1683 0.0939
758 953 0.2853
647 1742 0.7814
795 1189 0.5069
307 584 0.9028
272 1499 0.9862
1283 1610 0.6466
142 1296 0.2472
694 1188 0.3533
1146 1784 0.7907
52 1607 0.2877
104 193 0.8672
112 558 0.7209
1200 1693 0.6730
295 1329 0.8518
86 1965 0.9904
564 798 0.1184
1072 1733 0.6963
123 1120 0.9022
1316 1968 0.8095
1035 1484 0.9432
1241 1401 0.9795
766 1299 0.7685
560 1697 0.4014
41 227 0.9331
583 998 0.0341
254 1159 0.0570
320 1468 0.1213
533 633 0.1742
1246 1335 0.4638
399 1939 0.7192
93 1587 0.9413
843 1839 0.7354
41 1268 0.3966
1128 1912 0.3210
243 949 0.5859
391 1974 0.1140
848 1558 0.6014
595 1673 0.8860
119 1923 0.4912
1347 1970 0.9417
